TIME,GEO_NAME,GEO,AIRPOL,AIRPOL_VALUE
2019,PL,Poland,Particulates < 10µm,"218,400"
2019,PL,Poland,Non-methane volatile organic compounds,"647,070"
2019,PT,Portugal,Nitrogen oxides,"147,550"
2019,PT,Portugal,Sulphur oxides,"44,250"
2019,PT,Portugal,Ammonia,"59,010"
2019,PT,Portugal,Particulates < 2.5µm,"50,210"
2019,PT,Portugal,Particulates < 10µm,"70,650"
2019,PT,Portugal,Non-methane volatile organic compounds,"161,480"
2019,RO,Romania,Nitrogen oxides,"217,490"
2019,RO,Romania,Sulphur oxides,"99,050"
2019,RO,Romania,Ammonia,"178,240"
2019,RO,Romania,Particulates < 2.5µm,"112,030"
2019,RO,Romania,Particulates < 10µm,"153,070"
2019,RO,Romania,Non-methane volatile organic compounds,"229,580"
2019,SE,Sweden,Nitrogen oxides,"127,030"
2019,SE,Sweden,Sulphur oxides,"16,380"
2019,SE,Sweden,Ammonia,"53,410"
2019,SE,Sweden,Particulates < 2.5µm,"17,570"
2019,SE,Sweden,Particulates < 10µm,"36,720"
2019,SE,Sweden,Non-methane volatile organic compounds,"134,000"
2019,SI,Slovenia,Nitrogen oxides,"29,190"
2019,SI,Slovenia,Sulphur oxides,"4,280"
2019,SI,Slovenia,Ammonia,"18,060"
2019,SI,Slovenia,Particulates < 2.5µm,"10,550"
2019,SI,Slovenia,Particulates < 10µm,"13,090"
2019,SI,Slovenia,Non-methane volatile organic compounds,"31,180"
2019,SK,Slovakia,Nitrogen oxides,"60,900"
2019,SK,Slovakia,Sulphur oxides,"15,700"
2019,SK,Slovakia,Ammonia,"31,490"
2019,SK,Slovakia,Particulates < 2.5µm,"17,820"
2019,SK,Slovakia,Particulates < 10µm,"23,210"
2019,SK,Slovakia,Non-methane volatile organic compounds,"99,520"
2019,TR,Turkey,Nitrogen oxides,"779,350"
2019,TR,Turkey,Sulphur oxides,"2,454,540"
2019,TR,Turkey,Ammonia,"764,660"
2019,TR,Turkey,Particulates < 2.5µm,"202,210"
2019,TR,Turkey,Particulates < 10µm,"248,990"
2019,TR,Turkey,Non-methane volatile organic compounds,"1,120,740"
2019,UK,United Kingdom,Nitrogen oxides,"842,730"
2019,UK,United Kingdom,Sulphur oxides,"163,380"
2019,UK,United Kingdom,Ammonia,"272,020"
2019,UK,United Kingdom,Particulates < 2.5µm,"108,970"
2019,UK,United Kingdom,Particulates < 10µm,"170,640"
2019,UK,United Kingdom,Non-methane volatile organic compounds,"813,480"
