TIME,GEO_NAME,GEO,IRRIGATION,IRRIGATED_CROPS,WATER_RDB_CODE,WATER_RDB_NAME,WATER_POL_PERCENTAGE,INDIC_AG,AG_HECTARES,SE_LEVELS,SE_SECTOR,SE_TONNES PER HECTARE,GREEN_POL,GREEN_POL_SRC,GREEN_POL_THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE
2010,AT323,Salzburg und Umgebung,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,
2010,AT323,Salzburg und Umgebung,,,,,,,,Severe,Agricultural areas (excluding pastures),16.9,,,,,
2010,AT323,Salzburg und Umgebung,,,,,,,,Total,Pastures and natural grassland,4.5,,,,,
2010,AT323,Salzburg und Umgebung,,,,,,,,Moderate,Pastures and natural grassland,7.1,,,,,
2010,AT323,Salzburg und Umgebung,,,,,,,,Severe,Pastures and natural grassland,15.4,,,,,
2010,AT33,Tyrol,Irrigable,0.7,,,,,,,,,,,,,
2010,AT33,Tirol,,,,,,High-input farms,"38,785",,,,,,,,
2010,AT33,Tyrol,Irrigated,0.5,,,,,,,,,,,,,
2010,AT33,Tirol,,,,,,,,Total,Agricultural areas (excluding pastures),9.5,,,,,
2010,AT33,Tirol,,,,,,Low-input farms,"201,702",,,,,,,,
2010,AT33,Tirol,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,
2010,AT33,Tirol,,,,,,Medium-input farms,"61,931",,,,,,,,
2010,AT33,Tirol,,,,,,,,Severe,Agricultural areas (excluding pastures),23.6,,,,,
2010,AT33,Tirol,,,,,,,,Total,Pastures and natural grassland,9.9,,,,,
2010,AT33,Tirol,,,,,,,,Moderate,Pastures and natural grassland,7.4,,,,,
2010,AT33,Tirol,,,,,,,,Severe,Pastures and natural grassland,17.8,,,,,
2010,AT331,Außerfern,,,,,,,,Total,Agricultural areas (excluding pastures),7,,,,,
2010,AT331,Außerfern,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.5,,,,,
2010,AT331,Außerfern,,,,,,,,Severe,Agricultural areas (excluding pastures),17.3,,,,,
2010,AT331,Außerfern,,,,,,,,Total,Pastures and natural grassland,7.5,,,,,
2010,AT331,Außerfern,,,,,,,,Moderate,Pastures and natural grassland,7.3,,,,,
2010,AT331,Außerfern,,,,,,,,Severe,Pastures and natural grassland,14.8,,,,,
2010,AT332,Innsbruck,,,,,,,,Total,Agricultural areas (excluding pastures),9.5,,,,,
2010,AT332,Innsbruck,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,
2010,AT332,Innsbruck,,,,,,,,Severe,Agricultural areas (excluding pastures),22.5,,,,,
2010,AT332,Innsbruck,,,,,,,,Total,Pastures and natural grassland,10.3,,,,,
2010,AT332,Innsbruck,,,,,,,,Moderate,Pastures and natural grassland,7.4,,,,,
2010,AT332,Innsbruck,,,,,,,,Severe,Pastures and natural grassland,17.5,,,,,
2010,AT333,Osttirol,,,,,,,,Total,Agricultural areas (excluding pastures),12,,,,,
2010,AT333,Osttirol,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,
2010,AT333,Osttirol,,,,,,,,Severe,Agricultural areas (excluding pastures),27.7,,,,,
2010,AT333,Osttirol,,,,,,,,Total,Pastures and natural grassland,14,,,,,
2010,AT333,Osttirol,,,,,,,,Moderate,Pastures and natural grassland,7.6,,,,,
2010,AT333,Osttirol,,,,,,,,Severe,Pastures and natural grassland,20,,,,,
2010,AT334,Tiroler Oberland,,,,,,,,Total,Agricultural areas (excluding pastures),9.8,,,,,
2010,AT334,Tiroler Oberland,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,
2010,AT334,Tiroler Oberland,,,,,,,,Severe,Agricultural areas (excluding pastures),26.1,,,,,
2010,AT334,Tiroler Oberland,,,,,,,,Total,Pastures and natural grassland,11.4,,,,,
2010,AT334,Tiroler Oberland,,,,,,,,Moderate,Pastures and natural grassland,7.5,,,,,
2010,AT334,Tiroler Oberland,,,,,,,,Severe,Pastures and natural grassland,18,,,,,
2010,AT335,Tiroler Unterland,,,,,,,,Total,Agricultural areas (excluding pastures),7.7,,,,,
2010,AT335,Tiroler Unterland,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.3,,,,,
2010,AT335,Tiroler Unterland,,,,,,,,Severe,Agricultural areas (excluding pastures),20.1,,,,,
2010,AT335,Tiroler Unterland,,,,,,,,Total,Pastures and natural grassland,7.4,,,,,
2010,AT335,Tiroler Unterland,,,,,,,,Moderate,Pastures and natural grassland,7.3,,,,,
2010,AT335,Tiroler Unterland,,,,,,,,Severe,Pastures and natural grassland,16,,,,,
2010,AT34,Vorarlberg,Irrigable,0.1,,,,,,,,,,,,,
2010,AT34,Vorarlberg,,,,,,High-input farms,"16,364",,,,,,,,
2010,AT34,Vorarlberg,Irrigated,0,,,,,,,,,,,,,
2010,AT34,Vorarlberg,,,,,,,,Total,Agricultural areas (excluding pastures),4.8,,,,,
2010,AT34,Vorarlberg,,,,,,Low-input farms,"5,863",,,,,,,,
2010,AT34,Vorarlberg,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,
2010,AT34,Vorarlberg,,,,,,Medium-input farms,"15,438",,,,,,,,
2010,AT34,Vorarlberg,,,,,,,,Severe,Agricultural areas (excluding pastures),16.9,,,,,
2010,AT34,Vorarlberg,,,,,,,,Total,Pastures and natural grassland,7.6,,,,,
2010,AT34,Vorarlberg,,,,,,,,Moderate,Pastures and natural grassland,7.2,,,,,
2010,AT34,Vorarlberg,,,,,,,,Severe,Pastures and natural grassland,16,,,,,
2010,AT341,Bludenz-Bregenzer Wald,,,,,,,,Total,Agricultural areas (excluding pastures),7.7,,,,,
2010,AT341,Bludenz-Bregenzer Wald,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.4,,,,,
2010,AT341,Bludenz-Bregenzer Wald,,,,,,,,Severe,Agricultural areas (excluding pastures),17.4,,,,,
2010,AT341,Bludenz-Bregenzer Wald,,,,,,,,Total,Pastures and natural grassland,8.2,,,,,
2010,AT341,Bludenz-Bregenzer Wald,,,,,,,,Moderate,Pastures and natural grassland,7.2,,,,,
2010,AT341,Bludenz-Bregenzer Wald,,,,,,,,Severe,Pastures and natural grassland,16.2,,,,,
2010,AT342,Rheintal-Bodenseegebiet,,,,,,,,Total,Agricultural areas (excluding pastures),3.7,,,,,
2010,AT342,Rheintal-Bodenseegebiet,,,,,,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,
2010,AT342,Rheintal-Bodenseegebiet,,,,,,,,Severe,Agricultural areas (excluding pastures),16.2,,,,,
2010,AT342,Rheintal-Bodenseegebiet,,,,,,,,Total,Pastures and natural grassland,5.4,,,,,
2010,AT342,Rheintal-Bodenseegebiet,,,,,,,,Moderate,Pastures and natural grassland,7.1,,,,,
2010,AT342,Rheintal-Bodenseegebiet,,,,,,,,Severe,Pastures and natural grassland,14.9,,,,,
2010,BE,Belgium,Irrigable,1,,,,,,,,,,,,,
2010,BE,Belgium,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"9,570.26",,
2010,BE,Belgium,,,,,,High-input farms,"496,754",,,,,,,,
2010,BE,Belgium,,,,,,,,,,,,,,Nitrogen oxides,"244,710"
2010,BE,Belgium,Irrigated,0.3,,,,,,,,,,,,,
2010,BE,Belgium,,,,,,,,,,,Carbon dioxide,Agriculture,172.48,,
2010,BE,Belgium,,,,,,,,Total,Agricultural areas (excluding pastures),1.7,,,,,
2010,BE,Belgium,,,,,,,,,,,,,,Sulphur oxides,"60,620"
2010,BE,Belgium,,,,,,Low-input farms,"495,867",,,,,,,,
2010,BE,Belgium,,,,,,,,,,,Methane,Agriculture,212.02,,
2010,BE,Belgium,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.5,,,,,
2010,BE,Belgium,,,,,,,,,,,,,,Ammonia,"73,150"
2010,BE,Belgium,,,,,,Medium-input farms,"498,347",,,,,,,,
2010,BE,Belgium,,,,,,,,,,,Methane (CO2 equivalent),Agriculture,"5,300.44",,
2010,BE,Belgium,,,,,,,,Severe,Agricultural areas (excluding pastures),13.3,,,,,
2010,BE,Belgium,,,,,,,,,,,,,,Particulates < 2.5µm,"30,690"
2010,BE,Belgium,,,,,,,,Total,Pastures and natural grassland,1.3,,,,,
2010,BE,Belgium,,,,,,,,,,,Nitrous oxide,Agriculture,13.75,,
2010,BE,Belgium,,,,,,,,Moderate,Pastures and natural grassland,6.3,,,,,
2010,BE,Belgium,,,,,,,,,,,,,,Particulates < 10µm,"39,660"
2010,BE,Belgium,,,,,,,,Severe,Pastures and natural grassland,12.7,,,,,
2010,BE,Belgium,,,,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"4,097.33",,
2010,BE,Belgium,,,,,,,,,,,,,,Non-methane volatile organic compounds,"144,060"
2010,BE,Belgium,,,,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,
2010,BE,Belgium,,,,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,
2010,BE,Belgium,,,,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,
2010,BE,Belgium,,,,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,
2010,BE,Belgium,,,,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,
2010,BE,Belgium,,,,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-1,163.68",,
2010,BE,Belgium,,,,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,258.34",,
2010,BE,Belgium,,,,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",:,,
2010,BE,Belgium,,,,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2010,BE,Belgium,,,,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.32,,
2010,BE,Belgium,,,,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",94.67,,
2010,BE,Belgium,,,,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2010,BE,Belgium,,,,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2010,BE,Belgium,,,,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2010,BE,Belgium,,,,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2010,BE,Belgium,,,,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,
2010,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,,,,,,,Total,Agricultural areas (excluding pastures),1.9,,,,,
2010,BE10,Brussels,Irrigable,0,,,,,,,,,,,,,
2010,BE10,Brussels,Irrigated,0,,,,,,,,,,,,,
2010,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,,,,,,,,Total,Agricultural areas (excluding pastures),1.9,,,,,
2010,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2010,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,,,,,,,,Severe,Agricultural areas (excluding pastures),0,,,,,
2010,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,,,,,,,,Total,Pastures and natural grassland,1.4,,,,,
2010,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE2,Vlaams Gewest,,,,,,High-input farms,"359,482",,,,,,,,
2010,BE2,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,,,,,,,,Moderate,Agricultural areas (excluding pastures),7,,,,,
2010,BE2,Vlaams Gewest,,,,,,Low-input farms,"145,388",,,,,,,,
2010,BE2,Vlaams Gewest,,,,,,Medium-input farms,"198,832",,,,,,,,
2010,BE21,Antwerp,Irrigable,2,,,,,,,,,,,,,
2010,BE21,Prov. Antwerpen,,,,,,High-input farms,"77,807",,,,,,,,
2010,BE21,Antwerp,Irrigated,0.7,,,,,,,,,,,,,
2010,BE21,Prov. Antwerpen,,,,,,,,Total,Agricultural areas (excluding pastures),0.5,,,,,
2010,BE21,Prov. Antwerpen,,,,,,Low-input farms,"35,754",,,,,,,,
2010,BE21,Prov. Antwerpen,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.1,,,,,
2010,BE21,Prov. Antwerpen,,,,,,Medium-input farms,"29,927",,,,,,,,
2010,BE21,Prov. Antwerpen,,,,,,,,Severe,Agricultural areas (excluding pastures),0,,,,,
2010,BE21,Prov. Antwerpen,,,,,,,,Total,Pastures and natural grassland,0.3,,,,,
2010,BE21,Prov. Antwerpen,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE21,Prov. Antwerpen,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE211,Arr. Antwerpen,,,,,,,,Total,Agricultural areas (excluding pastures),0.5,,,,,
2010,BE211,Arr. Antwerpen,,,,,,,,Moderate,Agricultural areas (excluding pastures),5.7,,,,,
2010,BE211,Arr. Antwerpen,,,,,,,,Severe,Agricultural areas (excluding pastures),0,,,,,
2010,BE211,Arr. Antwerpen,,,,,,,,Total,Pastures and natural grassland,0.2,,,,,
2010,BE211,Arr. Antwerpen,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE211,Arr. Antwerpen,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE212,Arr. Mechelen,,,,,,,,Total,Agricultural areas (excluding pastures),0.5,,,,,
2010,BE212,Arr. Mechelen,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.1,,,,,
2010,BE212,Arr. Mechelen,,,,,,,,Severe,Agricultural areas (excluding pastures),0,,,,,
2010,BE212,Arr. Mechelen,,,,,,,,Total,Pastures and natural grassland,0.3,,,,,
2010,BE212,Arr. Mechelen,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE212,Arr. Mechelen,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE213,Arr. Turnhout,,,,,,,,Total,Agricultural areas (excluding pastures),0.5,,,,,
2010,BE213,Arr. Turnhout,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,
2010,BE213,Arr. Turnhout,,,,,,,,Severe,Agricultural areas (excluding pastures),0,,,,,
2010,BE213,Arr. Turnhout,,,,,,,,Total,Pastures and natural grassland,0.2,,,,,
2010,BE213,Arr. Turnhout,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE213,Arr. Turnhout,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE22,Limburg,Irrigable,3.6,,,,,,,,,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,High-input farms,"37,890",,,,,,,,
2010,BE22,Limburg,Irrigated,1.1,,,,,,,,,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,,,Total,Agricultural areas (excluding pastures),1.2,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,Low-input farms,"23,493",,,,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,Medium-input farms,"26,113",,,,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,,,Total,Pastures and natural grassland,0.5,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,,,Moderate,Pastures and natural grassland,6.2,,,,,
2010,BE22,Prov. Limburg (BE),,,,,,,,Severe,Pastures and natural grassland,11.5,,,,,
2010,BE223,Arr. Tongeren,,,,,,,,Total,Agricultural areas (excluding pastures),1.7,,,,,
2010,BE223,Arr. Tongeren,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.4,,,,,
2010,BE223,Arr. Tongeren,,,,,,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,
2010,BE223,Arr. Tongeren,,,,,,,,Total,Pastures and natural grassland,1.3,,,,,
2010,BE223,Arr. Tongeren,,,,,,,,Moderate,Pastures and natural grassland,6.3,,,,,
2010,BE223,Arr. Tongeren,,,,,,,,Severe,Pastures and natural grassland,11.5,,,,,
2010,BE224,Arr. Hasselt,,,,,,,,Total,Agricultural areas (excluding pastures),1.1,,,,,
2010,BE224,Arr. Hasselt,,,,,,,,Moderate,Agricultural areas (excluding pastures),6,,,,,
2010,BE224,Arr. Hasselt,,,,,,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,
2010,BE224,Arr. Hasselt,,,,,,,,Total,Pastures and natural grassland,0.4,,,,,
2010,BE224,Arr. Hasselt,,,,,,,,Moderate,Pastures and natural grassland,5.3,,,,,
2010,BE224,Arr. Hasselt,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE225,Arr. Maaseik,,,,,,,,Total,Agricultural areas (excluding pastures),0.7,,,,,
2010,BE225,Arr. Maaseik,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,
2010,BE225,Arr. Maaseik,,,,,,,,Severe,Agricultural areas (excluding pastures),11.2,,,,,
2010,BE225,Arr. Maaseik,,,,,,,,Total,Pastures and natural grassland,0.3,,,,,
2010,BE225,Arr. Maaseik,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE225,Arr. Maaseik,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE23,East Flanders,Irrigable,0.6,,,,,,,,,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,High-input farms,"96,962",,,,,,,,
2010,BE23,East Flanders,Irrigated,0.2,,,,,,,,,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,,,Total,Agricultural areas (excluding pastures),1.1,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,Low-input farms,"22,914",,,,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.5,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,Medium-input farms,"36,824",,,,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,,,Severe,Agricultural areas (excluding pastures),13.1,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,,,Total,Pastures and natural grassland,0.5,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,,,Moderate,Pastures and natural grassland,5.9,,,,,
2010,BE23,Prov. Oost-Vlaanderen,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE231,Arr. Aalst,,,,,,,,Total,Agricultural areas (excluding pastures),1.7,,,,,
2010,BE231,Arr. Aalst,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,
2010,BE231,Arr. Aalst,,,,,,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,
2010,BE231,Arr. Aalst,,,,,,,,Total,Pastures and natural grassland,0.8,,,,,
2010,BE231,Arr. Aalst,,,,,,,,Moderate,Pastures and natural grassland,5.5,,,,,
2010,BE231,Arr. Aalst,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE232,Arr. Dendermonde,,,,,,,,Total,Agricultural areas (excluding pastures),0.6,,,,,
2010,BE232,Arr. Dendermonde,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.2,,,,,
2010,BE232,Arr. Dendermonde,,,,,,,,Severe,Agricultural areas (excluding pastures),10.8,,,,,
2010,BE232,Arr. Dendermonde,,,,,,,,Total,Pastures and natural grassland,0.3,,,,,
2010,BE232,Arr. Dendermonde,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE232,Arr. Dendermonde,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE233,Arr. Eeklo,,,,,,,,Total,Agricultural areas (excluding pastures),0.6,,,,,
2010,BE233,Arr. Eeklo,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,
2010,BE233,Arr. Eeklo,,,,,,,,Severe,Agricultural areas (excluding pastures),0,,,,,
2010,BE233,Arr. Eeklo,,,,,,,,Total,Pastures and natural grassland,0.3,,,,,
2010,BE233,Arr. Eeklo,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE233,Arr. Eeklo,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE234,Arr. Gent,,,,,,,,Total,Agricultural areas (excluding pastures),0.7,,,,,
2010,BE234,Arr. Gent,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,
2010,BE234,Arr. Gent,,,,,,,,Severe,Agricultural areas (excluding pastures),11.8,,,,,
2010,BE234,Arr. Gent,,,,,,,,Total,Pastures and natural grassland,0.4,,,,,
2010,BE234,Arr. Gent,,,,,,,,Moderate,Pastures and natural grassland,5.1,,,,,
2010,BE234,Arr. Gent,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE235,Arr. Oudenaarde,,,,,,,,Total,Agricultural areas (excluding pastures),2.6,,,,,
2010,BE235,Arr. Oudenaarde,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.5,,,,,
2010,BE235,Arr. Oudenaarde,,,,,,,,Severe,Agricultural areas (excluding pastures),13.3,,,,,
2010,BE235,Arr. Oudenaarde,,,,,,,,Total,Pastures and natural grassland,1.2,,,,,
2010,BE235,Arr. Oudenaarde,,,,,,,,Moderate,Pastures and natural grassland,6,,,,,
2010,BE235,Arr. Oudenaarde,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE236,Arr. Sint-Niklaas,,,,,,,,Total,Agricultural areas (excluding pastures),0.6,,,,,
2010,BE236,Arr. Sint-Niklaas,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.2,,,,,
2010,BE236,Arr. Sint-Niklaas,,,,,,,,Severe,Agricultural areas (excluding pastures),24.6,,,,,
2010,BE236,Arr. Sint-Niklaas,,,,,,,,Total,Pastures and natural grassland,0.3,,,,,
2010,BE236,Arr. Sint-Niklaas,,,,,,,,Moderate,Pastures and natural grassland,0,,,,,
2010,BE236,Arr. Sint-Niklaas,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE24,Flemish Barbant,Irrigable,0.3,,,,,,,,,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,High-input farms,"45,651",,,,,,,,
2010,BE24,Flemish Barbant,Irrigated,0.1,,,,,,,,,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,,,Total,Agricultural areas (excluding pastures),1.9,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,Low-input farms,"51,225",,,,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.4,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,Medium-input farms,"82,399",,,,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,,,Severe,Agricultural areas (excluding pastures),12.6,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,,,Total,Pastures and natural grassland,0.7,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,,,Moderate,Pastures and natural grassland,6.3,,,,,
2010,BE24,Prov. Vlaams-Brabant,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE241,Arr. Halle-Vilvoorde,,,,,,,,Total,Agricultural areas (excluding pastures),2,,,,,
2010,BE241,Arr. Halle-Vilvoorde,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,
2010,BE241,Arr. Halle-Vilvoorde,,,,,,,,Severe,Agricultural areas (excluding pastures),13.1,,,,,
2010,BE241,Arr. Halle-Vilvoorde,,,,,,,,Total,Pastures and natural grassland,1.1,,,,,
2010,BE241,Arr. Halle-Vilvoorde,,,,,,,,Moderate,Pastures and natural grassland,6.4,,,,,
2010,BE241,Arr. Halle-Vilvoorde,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE242,Arr. Leuven,,,,,,,,Total,Agricultural areas (excluding pastures),1.8,,,,,
2010,BE242,Arr. Leuven,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.4,,,,,
2010,BE242,Arr. Leuven,,,,,,,,Severe,Agricultural areas (excluding pastures),12.4,,,,,
2010,BE242,Arr. Leuven,,,,,,,,Total,Pastures and natural grassland,0.5,,,,,
2010,BE242,Arr. Leuven,,,,,,,,Moderate,Pastures and natural grassland,6,,,,,
2010,BE242,Arr. Leuven,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE25,West Flanders,Irrigable,2.6,,,,,,,,,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,High-input farms,"101,172",,,,,,,,
2010,BE25,West Flanders,Irrigated,0.7,,,,,,,,,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,,,Total,Agricultural areas (excluding pastures),1,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,Low-input farms,"12,002",,,,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,,,Moderate,Agricultural areas (excluding pastures),6.3,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,Medium-input farms,"23,569",,,,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,,,Severe,Agricultural areas (excluding pastures),13,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,,,Total,Pastures and natural grassland,0.4,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,,,Moderate,Pastures and natural grassland,5.6,,,,,
2010,BE25,Prov. West-Vlaanderen,,,,,,,,Severe,Pastures and natural grassland,0,,,,,
2010,BE251,Arr. Brugge,,,,,,,,Total,Agricultural areas (excluding pastures),0.7,,,,,
