TIME,GEO_NAME,GEO,INDIC_AG,HECTARES_AG,SE_LEVELS,SE_SECTOR,SE_TONNES PER HECTARE,IRRIGATION,IRRIGATION_CROPS,GREEN_POL,GREEN_POL_SRC,GREEN_POL_THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE,RDB_CODE,RDB_NAME,RDB_POL_PERCENTAGE
2018,AT,Austria,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2018,AT,Austria,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2018,AT,Austria,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2019,AT,Austria,High-input farms,"1,201,862",,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"7,151.67",Nitrogen oxides,"144,190",,,
2019,AT,Austria,Low-input farms,"547,294",,,,,,Carbon dioxide,Agriculture,143.24,Sulphur oxides,"10,920",,,
2019,AT,Austria,Medium-input farms,"605,235",,,,,,Methane,Agriculture,184.04,Ammonia,"63,810",,,
2019,AT,Austria,,,,,,,,Methane (CO2 equivalent),Agriculture,"4,601.01",Particulates < 2.5µm,"14,060",,,
2019,AT,Austria,,,,,,,,Nitrous oxide,Agriculture,8.08,Particulates < 10µm,"26,330",,,
2019,AT,Austria,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"2,407.42",Non-methane volatile organic compounds,"108,590",,,
2019,AT,Austria,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2019,AT,Austria,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2019,AT,Austria,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,,,,
2019,AT,Austria,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,,,,
2019,AT,Austria,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,,,,
2019,AT,Austria,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-4,636.31",,,,,
2019,AT,Austria,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-4,788.48",,,,,
2019,AT,Austria,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",0.96,,,,,
2019,AT,Austria,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",23.88,,,,,
2019,AT,Austria,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.43,,,,,
2019,AT,Austria,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",128.29,,,,,
2019,AT,Austria,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2019,AT,Austria,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2019,AT,Austria,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2019,AT,Austria,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2019,AT,Austria,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2010,AT1,Ostösterreich,High-input farms,"368,358",,,,,,,,,,,,,
2010,AT1,Ostösterreich,Low-input farms,"276,171",,,,,,,,,,,,,
2010,AT1,Ostösterreich,Medium-input farms,"538,077",,,,,,,,,,,,,
2011,AT1,Ostösterreich,High-input farms,"374,179",,,,,,,,,,,,,
2011,AT1,Ostösterreich,Low-input farms,"246,758",,,,,,,,,,,,,
2011,AT1,Ostösterreich,Medium-input farms,"537,216",,,,,,,,,,,,,
2012,AT1,Ostösterreich,High-input farms,"407,499",,,,,,,,,,,,,
2012,AT1,Ostösterreich,Low-input farms,"248,364",,,,,,,,,,,,,
2012,AT1,Ostösterreich,Medium-input farms,"483,707",,,,,,,,,,,,,
2013,AT1,Ostösterreich,High-input farms,"450,541",,,,,,,,,,,,,
2013,AT1,Ostösterreich,Low-input farms,"249,224",,,,,,,,,,,,,
2013,AT1,Ostösterreich,Medium-input farms,"424,628",,,,,,,,,,,,,
2014,AT1,Ostösterreich,High-input farms,"463,780",,,,,,,,,,,,,
2014,AT1,Ostösterreich,Low-input farms,"245,723",,,,,,,,,,,,,
2014,AT1,Ostösterreich,Medium-input farms,"417,976",,,,,,,,,,,,,
2015,AT1,Ostösterreich,High-input farms,"459,047",,,,,,,,,,,,,
2015,AT1,Ostösterreich,Low-input farms,"223,075",,,,,,,,,,,,,
2015,AT1,Ostösterreich,Medium-input farms,"451,939",,,,,,,,,,,,,
2016,AT1,Ostösterreich,High-input farms,"496,369",,,,,,,,,,,,,
2016,AT1,Ostösterreich,Low-input farms,"225,898",,,,,,,,,,,,,
2016,AT1,Ostösterreich,Medium-input farms,"416,457",,,,,,,,,,,,,
2017,AT1,Ostösterreich,High-input farms,"521,105",,,,,,,,,,,,,
2017,AT1,Ostösterreich,Low-input farms,"207,975",,,,,,,,,,,,,
2017,AT1,Ostösterreich,Medium-input farms,"363,589",,,,,,,,,,,,,
2018,AT1,Ostösterreich,High-input farms,"473,251",,,,,,,,,,,,,
2018,AT1,Ostösterreich,Low-input farms,"212,231",,,,,,,,,,,,,
2018,AT1,Ostösterreich,Medium-input farms,"410,095",,,,,,,,,,,,,
2019,AT1,Ostösterreich,High-input farms,"467,105",,,,,,,,,,,,,
2019,AT1,Ostösterreich,Low-input farms,"269,081",,,,,,,,,,,,,
2019,AT1,Ostösterreich,Medium-input farms,"352,458",,,,,,,,,,,,,
2010,AT11,Burgenland,High-input farms,"50,581",Total,Agricultural areas (excluding pastures),2.9,Irrigable,12.2,,,,,,,,
2010,AT11,Burgenland,Low-input farms,"46,362",Moderate,Agricultural areas (excluding pastures),7.1,Irrigated,3.9,,,,,,,,
2010,AT11,Burgenland,Medium-input farms,"71,240",Severe,Agricultural areas (excluding pastures),14.4,,,,,,,,,,
2010,AT11,Burgenland,,,Total,Pastures and natural grassland,1.3,,,,,,,,,,
2010,AT11,Burgenland,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2010,AT11,Burgenland,,,Severe,Pastures and natural grassland,11.9,,,,,,,,,,
2011,AT11,Burgenland,High-input farms,"45,952",,,,,,,,,,,,,
2011,AT11,Burgenland,Low-input farms,"39,018",,,,,,,,,,,,,
2011,AT11,Burgenland,Medium-input farms,"74,983",,,,,,,,,,,,,
2012,AT11,Burgenland,High-input farms,"74,058",,,,,,,,,,,,,
2012,AT11,Burgenland,Low-input farms,"50,780",,,,,,,,,,,,,
2012,AT11,Burgenland,Medium-input farms,"60,734",,,,,,,,,,,,,
2013,AT11,Burgenland,,,,,,Irrigable,14.6,,,,,,,,
2013,AT11,Burgenland,,,,,,Irrigated,7.5,,,,,,,,
2013,AT11,Burgenland,High-input farms,"64,132",,,,,,,,,,,,,
2013,AT11,Burgenland,Low-input farms,"51,645",,,,,,,,,,,,,
2013,AT11,Burgenland,Medium-input farms,"62,831",,,,,,,,,,,,,
2014,AT11,Burgenland,High-input farms,"64,741",,,,,,,,,,,,,
2014,AT11,Burgenland,Low-input farms,"51,950",,,,,,,,,,,,,
2014,AT11,Burgenland,Medium-input farms,"71,440",,,,,,,,,,,,,
2015,AT11,Burgenland,High-input farms,"84,396",,,,,,,,,,,,,
2015,AT11,Burgenland,Low-input farms,"50,428",,,,,,,,,,,,,
2015,AT11,Burgenland,Medium-input farms,"66,814",,,,,,,,,,,,,
2016,AT11,Burgenland,,,,,,Irrigable,12.5,,,,,,,,
2016,AT11,Burgenland,,,,,,Irrigated,5.6,,,,,,,,
2016,AT11,Burgenland (AT),,,Total,Agricultural areas (excluding pastures),2.8,,,,,,,,,,
2016,AT11,Burgenland (AT),,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2016,AT11,Burgenland (AT),,,Severe,Agricultural areas (excluding pastures),14.2,,,,,,,,,,
2016,AT11,Burgenland (AT),,,Total,Pastures and natural grassland,1.3,,,,,,,,,,
2016,AT11,Burgenland (AT),,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2016,AT11,Burgenland (AT),,,Severe,Pastures and natural grassland,11.9,,,,,,,,,,
2016,AT11,Burgenland,High-input farms,"94,629",,,,,,,,,,,,,
2016,AT11,Burgenland,Low-input farms,"51,112",,,,,,,,,,,,,
2016,AT11,Burgenland,Medium-input farms,"67,229",,,,,,,,,,,,,
2017,AT11,Burgenland,High-input farms,"80,009",,,,,,,,,,,,,
2017,AT11,Burgenland,Low-input farms,"46,388",,,,,,,,,,,,,
2017,AT11,Burgenland,Medium-input farms,"40,642",,,,,,,,,,,,,
2018,AT11,Burgenland,High-input farms,"67,549",,,,,,,,,,,,,
2018,AT11,Burgenland,Low-input farms,"53,381",,,,,,,,,,,,,
2018,AT11,Burgenland,Medium-input farms,"61,547",,,,,,,,,,,,,
2019,AT11,Burgenland,High-input farms,"55,524",,,,,,,,,,,,,
2019,AT11,Burgenland,Low-input farms,"50,714",,,,,,,,,,,,,
2019,AT11,Burgenland,Medium-input farms,"66,912",,,,,,,,,,,,,
2010,AT111,Mittelburgenland,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,AT111,Mittelburgenland,,,Total,Agricultural areas (excluding pastures),3.3,,,,,,,,,,
2010,AT111,Mittelburgenland,,,Severe,Agricultural areas (excluding pastures),14.3,,,,,,,,,,
2010,AT111,Mittelburgenland,,,Total,Pastures and natural grassland,4.9,,,,,,,,,,
2010,AT111,Mittelburgenland,,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2010,AT111,Mittelburgenland,,,Severe,Pastures and natural grassland,12.8,,,,,,,,,,
2016,AT111,Mittelburgenland,,,Total,Agricultural areas (excluding pastures),3.1,,,,,,,,,,
2016,AT111,Mittelburgenland,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2016,AT111,Mittelburgenland,,,Severe,Agricultural areas (excluding pastures),14.2,,,,,,,,,,
2016,AT111,Mittelburgenland,,,Total,Pastures and natural grassland,4.9,,,,,,,,,,
2016,AT111,Mittelburgenland,,,Moderate,Pastures and natural grassland,7,,,,,,,,,,
2016,AT111,Mittelburgenland,,,Severe,Pastures and natural grassland,12.8,,,,,,,,,,
2010,AT112,Nordburgenland,,,Total,Agricultural areas (excluding pastures),1.3,,,,,,,,,,
2010,AT112,Nordburgenland,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,AT112,Nordburgenland,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,,,,,,
2010,AT112,Nordburgenland,,,Total,Pastures and natural grassland,0.5,,,,,,,,,,
2010,AT112,Nordburgenland,,,Moderate,Pastures and natural grassland,6.7,,,,,,,,,,
2010,AT112,Nordburgenland,,,Severe,Pastures and natural grassland,12,,,,,,,,,,
2016,AT112,Nordburgenland,,,Total,Agricultural areas (excluding pastures),1.2,,,,,,,,,,
2016,AT112,Nordburgenland,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,AT112,Nordburgenland,,,Severe,Agricultural areas (excluding pastures),13.7,,,,,,,,,,
2016,AT112,Nordburgenland,,,Total,Pastures and natural grassland,0.5,,,,,,,,,,
2016,AT112,Nordburgenland,,,Moderate,Pastures and natural grassland,6.7,,,,,,,,,,
2016,AT112,Nordburgenland,,,Severe,Pastures and natural grassland,12,,,,,,,,,,
2010,AT113,Südburgenland,,,Total,Agricultural areas (excluding pastures),5.1,,,,,,,,,,
2010,AT113,Südburgenland,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,,,,,,
2010,AT113,Südburgenland,,,Severe,Agricultural areas (excluding pastures),14.5,,,,,,,,,,
2010,AT113,Südburgenland,,,Total,Pastures and natural grassland,4,,,,,,,,,,
2010,AT113,Südburgenland,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2010,AT113,Südburgenland,,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2016,AT113,Südburgenland,,,Total,Agricultural areas (excluding pastures),4.9,,,,,,,,,,
2016,AT113,Südburgenland,,,Moderate,Agricultural areas (excluding pastures),7.2,,,,,,,,,,
2016,AT113,Südburgenland,,,Severe,Agricultural areas (excluding pastures),14.2,,,,,,,,,,
2016,AT113,Südburgenland,,,Total,Pastures and natural grassland,4,,,,,,,,,,
2016,AT113,Südburgenland,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2016,AT113,Südburgenland,,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2010,AT12,Lower Austria,,,,,,Irrigable,6.7,,,,,,,,
2010,AT12,Lower Austria,,,,,,Irrigated,1.7,,,,,,,,
2010,AT12,Niederösterreich,High-input farms,"317,777",Total,Agricultural areas (excluding pastures),3.2,,,,,,,,,,
2010,AT12,Niederösterreich,Low-input farms,"229,809",Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,AT12,Niederösterreich,Medium-input farms,"466,837",Severe,Agricultural areas (excluding pastures),15,,,,,,,,,,
2010,AT12,Niederösterreich,,,Total,Pastures and natural grassland,7,,,,,,,,,,
2010,AT12,Niederösterreich,,,Moderate,Pastures and natural grassland,7.3,,,,,,,,,,
2010,AT12,Niederösterreich,,,Severe,Pastures and natural grassland,15.1,,,,,,,,,,
2011,AT12,Niederösterreich,High-input farms,"328,226",,,,,,,,,,,,,
2011,AT12,Niederösterreich,Low-input farms,"207,740",,,,,,,,,,,,,
2011,AT12,Niederösterreich,Medium-input farms,"462,233",,,,,,,,,,,,,
2012,AT12,Niederösterreich,High-input farms,"333,441",,,,,,,,,,,,,
2012,AT12,Niederösterreich,Low-input farms,"197,584",,,,,,,,,,,,,
2012,AT12,Niederösterreich,Medium-input farms,"422,973",,,,,,,,,,,,,
2013,AT12,Niederösterreich,High-input farms,"386,409",,,,Irrigable,8.9,,,,,,,,
2013,AT12,Niederösterreich,Low-input farms,"197,579",,,,Irrigated,3.5,,,,,,,,
2013,AT12,Niederösterreich,Medium-input farms,"361,798",,,,,,,,,,,,,
2014,AT12,Niederösterreich,High-input farms,"397,956",,,,,,,,,,,,,
2014,AT12,Niederösterreich,Low-input farms,"193,773",,,,,,,,,,,,,
2014,AT12,Niederösterreich,Medium-input farms,"346,118",,,,,,,,,,,,,
2015,AT12,Niederösterreich,High-input farms,"373,321",,,,,,,,,,,,,
2015,AT12,Niederösterreich,Low-input farms,"172,647",,,,,,,,,,,,,
2015,AT12,Niederösterreich,Medium-input farms,"384,800",,,,,,,,,,,,,
2016,AT12,Niederösterreich,High-input farms,"400,090",Total,Agricultural areas (excluding pastures),3,Irrigable,7.2,,,,,,,,
2016,AT12,Niederösterreich,Low-input farms,"174,786",Moderate,Agricultural areas (excluding pastures),6.9,Irrigated,2.7,,,,,,,,
2016,AT12,Niederösterreich,Medium-input farms,"349,229",Severe,Agricultural areas (excluding pastures),15,,,,,,,,,,
2016,AT12,Niederösterreich,,,Total,Pastures and natural grassland,7,,,,,,,,,,
2016,AT12,Niederösterreich,,,Moderate,Pastures and natural grassland,7.3,,,,,,,,,,
2016,AT12,Niederösterreich,,,Severe,Pastures and natural grassland,15.1,,,,,,,,,,
2017,AT12,Niederösterreich,High-input farms,"441,095",,,,,,,,,,,,,
2017,AT12,Niederösterreich,Low-input farms,"161,587",,,,,,,,,,,,,
2017,AT12,Niederösterreich,Medium-input farms,"322,947",,,,,,,,,,,,,
2018,AT12,Niederösterreich,High-input farms,"405,702",,,,,,,,,,,,,
2018,AT12,Niederösterreich,Low-input farms,"158,850",,,,,,,,,,,,,
2018,AT12,Niederösterreich,Medium-input farms,"348,548",,,,,,,,,,,,,
2019,AT12,Niederösterreich,High-input farms,"411,581",,,,,,,,,,,,,
2019,AT12,Niederösterreich,Low-input farms,"218,367",,,,,,,,,,,,,
2019,AT12,Niederösterreich,Medium-input farms,"285,546",,,,,,,,,,,,,
2010,AT121,Mostviertel-Eisenwurzen,,,Total,Agricultural areas (excluding pastures),5.6,,,,,,,,,,
2010,AT121,Mostviertel-Eisenwurzen,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2010,AT121,Mostviertel-Eisenwurzen,,,Severe,Agricultural areas (excluding pastures),14.9,,,,,,,,,,
2010,AT121,Mostviertel-Eisenwurzen,,,Total,Pastures and natural grassland,8.4,,,,,,,,,,
2010,AT121,Mostviertel-Eisenwurzen,,,Moderate,Pastures and natural grassland,7.4,,,,,,,,,,
2010,AT121,Mostviertel-Eisenwurzen,,,Severe,Pastures and natural grassland,15.2,,,,,,,,,,
2016,AT121,Mostviertel-Eisenwurzen,,,Total,Agricultural areas (excluding pastures),5.4,,,,,,,,,,
2016,AT121,Mostviertel-Eisenwurzen,,,Moderate,Agricultural areas (excluding pastures),7.1,,,,,,,,,,
2016,AT121,Mostviertel-Eisenwurzen,,,Severe,Agricultural areas (excluding pastures),14.7,,,,,,,,,,
2016,AT121,Mostviertel-Eisenwurzen,,,Total,Pastures and natural grassland,8.4,,,,,,,,,,
2016,AT121,Mostviertel-Eisenwurzen,,,Moderate,Pastures and natural grassland,7.4,,,,,,,,,,
2016,AT121,Mostviertel-Eisenwurzen,,,Severe,Pastures and natural grassland,15.2,,,,,,,,,,
2010,AT122,Niederösterreich-Süd,,,Total,Agricultural areas (excluding pastures),5.8,,,,,,,,,,
2010,AT122,Niederösterreich-Süd,,,Moderate,Agricultural areas (excluding pastures),7.4,,,,,,,,,,
2010,AT122,Niederösterreich-Süd,,,Severe,Agricultural areas (excluding pastures),15,,,,,,,,,,
2010,AT122,Niederösterreich-Süd,,,Total,Pastures and natural grassland,7.8,,,,,,,,,,
2010,AT122,Niederösterreich-Süd,,,Moderate,Pastures and natural grassland,7.3,,,,,,,,,,
2010,AT122,Niederösterreich-Süd,,,Severe,Pastures and natural grassland,15.2,,,,,,,,,,
2016,AT122,Niederösterreich-Süd,,,Total,Agricultural areas (excluding pastures),5.7,,,,,,,,,,
2016,AT122,Niederösterreich-Süd,,,Moderate,Agricultural areas (excluding pastures),7.4,,,,,,,,,,
2016,AT122,Niederösterreich-Süd,,,Severe,Agricultural areas (excluding pastures),14.9,,,,,,,,,,
2016,AT122,Niederösterreich-Süd,,,Total,Pastures and natural grassland,7.8,,,,,,,,,,
2016,AT122,Niederösterreich-Süd,,,Moderate,Pastures and natural grassland,7.3,,,,,,,,,,
2016,AT122,Niederösterreich-Süd,,,Severe,Pastures and natural grassland,15.2,,,,,,,,,,
2010,AT123,Sankt Pölten,,,Total,Agricultural areas (excluding pastures),4.5,,,,,,,,,,
2010,AT123,Sankt Pölten,,,Moderate,Agricultural areas (excluding pastures),7,,,,,,,,,,
2010,AT123,Sankt Pölten,,,Severe,Agricultural areas (excluding pastures),14.9,,,,,,,,,,
2010,AT123,Sankt Pölten,,,Total,Pastures and natural grassland,7,,,,,,,,,,
2010,AT123,Sankt Pölten,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2010,AT123,Sankt Pölten,,,Severe,Pastures and natural grassland,14.4,,,,,,,,,,
2016,AT123,Sankt Pölten,,,Total,Agricultural areas (excluding pastures),4.2,,,,,,,,,,
2016,AT123,Sankt Pölten,,,Moderate,Agricultural areas (excluding pastures),7,,,,,,,,,,
2016,AT123,Sankt Pölten,,,Severe,Agricultural areas (excluding pastures),14.9,,,,,,,,,,
2016,AT123,Sankt Pölten,,,Total,Pastures and natural grassland,7,,,,,,,,,,
2016,AT123,Sankt Pölten,,,Moderate,Pastures and natural grassland,7.1,,,,,,,,,,
2016,AT123,Sankt Pölten,,,Severe,Pastures and natural grassland,14.4,,,,,,,,,,
2010,AT124,Waldviertel,,,Total,Agricultural areas (excluding pastures),3.2,,,,,,,,,,
2010,AT124,Waldviertel,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,AT124,Waldviertel,,,Severe,Agricultural areas (excluding pastures),16.2,,,,,,,,,,
2010,AT124,Waldviertel,,,Total,Pastures and natural grassland,2,,,,,,,,,,
2010,AT124,Waldviertel,,,Moderate,Pastures and natural grassland,6.7,,,,,,,,,,
2010,AT124,Waldviertel,,,Severe,Pastures and natural grassland,13.1,,,,,,,,,,
2016,AT124,Waldviertel,,,Total,Agricultural areas (excluding pastures),3.1,,,,,,,,,,
2016,AT124,Waldviertel,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,AT124,Waldviertel,,,Severe,Agricultural areas (excluding pastures),16.6,,,,,,,,,,
2016,AT124,Waldviertel,,,Total,Pastures and natural grassland,2,,,,,,,,,,
2016,AT124,Waldviertel,,,Moderate,Pastures and natural grassland,6.7,,,,,,,,,,
2016,AT124,Waldviertel,,,Severe,Pastures and natural grassland,13,,,,,,,,,,
2010,AT125,Weinviertel,,,Total,Agricultural areas (excluding pastures),2.4,,,,,,,,,,
2010,AT125,Weinviertel,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,,,,,,
2010,AT125,Weinviertel,,,Severe,Agricultural areas (excluding pastures),13,,,,,,,,,,
2010,AT125,Weinviertel,,,Total,Pastures and natural grassland,0.5,,,,,,,,,,
2010,AT125,Weinviertel,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2010,AT125,Weinviertel,,,Severe,Pastures and natural grassland,0,,,,,,,,,,
2016,AT125,Weinviertel,,,Total,Agricultural areas (excluding pastures),2.2,,,,,,,,,,
2016,AT125,Weinviertel,,,Moderate,Agricultural areas (excluding pastures),6.7,,,,,,,,,,
2016,AT125,Weinviertel,,,Severe,Agricultural areas (excluding pastures),13,,,,,,,,,,
2016,AT125,Weinviertel,,,Total,Pastures and natural grassland,0.5,,,,,,,,,,
2016,AT125,Weinviertel,,,Moderate,Pastures and natural grassland,6.4,,,,,,,,,,
2016,AT125,Weinviertel,,,Severe,Pastures and natural grassland,0,,,,,,,,,,
2010,AT126,Wiener Umland/Nordteil,,,Total,Agricultural areas (excluding pastures),1.8,,,,,,,,,,
2010,AT126,Wiener Umland/Nordteil,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2010,AT126,Wiener Umland/Nordteil,,,Severe,Agricultural areas (excluding pastures),13.4,,,,,,,,,,
2010,AT126,Wiener Umland/Nordteil,,,Total,Pastures and natural grassland,2.1,,,,,,,,,,
2010,AT126,Wiener Umland/Nordteil,,,Moderate,Pastures and natural grassland,6.3,,,,,,,,,,
2010,AT126,Wiener Umland/Nordteil,,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2016,AT126,Wiener Umland/Nordteil,,,Total,Agricultural areas (excluding pastures),1.7,,,,,,,,,,
2016,AT126,Wiener Umland/Nordteil,,,Moderate,Agricultural areas (excluding pastures),6.8,,,,,,,,,,
2016,AT126,Wiener Umland/Nordteil,,,Severe,Agricultural areas (excluding pastures),13.4,,,,,,,,,,
2016,AT126,Wiener Umland/Nordteil,,,Total,Pastures and natural grassland,2.1,,,,,,,,,,
2016,AT126,Wiener Umland/Nordteil,,,Moderate,Pastures and natural grassland,6.3,,,,,,,,,,
2016,AT126,Wiener Umland/Nordteil,,,Severe,Pastures and natural grassland,11.6,,,,,,,,,,
2010,AT127,Wiener Umland/Südteil,,,Total,Agricultural areas (excluding pastures),1.4,,,,,,,,,,
2010,AT127,Wiener Umland/Südteil,,,Moderate,Agricultural areas (excluding pastures),6.9,,,,,,,,,,
2010,AT127,Wiener Umland/Südteil,,,Severe,Agricultural areas (excluding pastures),14.6,,,,,,,,,,
2010,AT127,Wiener Umland/Südteil,,,Total,Pastures and natural grassland,2.6,,,,,,,,,,
2010,AT127,Wiener Umland/Südteil,,,Moderate,Pastures and natural grassland,6.6,,,,,,,,,,
2010,AT127,Wiener Umland/Südteil,,,Severe,Pastures and natural grassland,12.7,,,,,,,,,,
2016,AT127,Wiener Umland/Südteil,,,Total,Agricultural areas (excluding pastures),1.3,,,,,,,,,,
